customer_id,gender,is_senior_citizen,partner,dependents,phone_service,phone_service_desc,internet_service,service_type,internet_service_desc,contract_type,contract_type_desc,payment_type,monthly_charges,total_charges,tenure_in_months,tenure_full_months,avg_monthly_charges,charges_match,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents
9633-DENPU,Female,0,Yes,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Bank transfer (automatic),58.6,2723.4,46.47440273,46,$58.60,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
9633-XQABV,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,70.25,229.7,3.26975089,3,$70.25,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9637-CDTKZ,Male,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),114.1,8086.4,70.87116564,70,$114.10,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9637-EIHEQ,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,50.8,50.8,1,1,$50.80,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9638-JIQYA,Male,0,No,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Credit card (automatic),24.9,49.7,1.995983936,1,$24.90,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
9639-BUJXT,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Mailed check,20.5,1328.15,64.78780488,64,$20.50,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
9640-ZSLDC,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),60.6,3297,54.40594059,54,$60.60,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9643-AVVWI,Female,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,80,241.3,3.01625,3,$80.00,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9643-YBLUR,Male,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Credit card (automatic),69.05,653.95,9.470673425,9,$69.05,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9644-KVCNC,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),92.15,6056.9,65.7287032,65,$92.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9644-UMGQA,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,49.15,295.65,6.01525941,6,$49.15,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9646-NMHXE,Male,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Mailed check,19.65,973.1,49.5216285,49,$19.65,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1
9647-ERGBE,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,100.05,3046.15,30.44627686,30,$100.05,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3
9648-BCHKM,Female,0,Yes,Yes,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),24.65,471.35,19.12170385,19,$24.65,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,3
9650-VBUOG,Male,0,Yes,Yes,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),25.05,963.95,38.48103792,38,$25.05,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
9651-GTSAQ,Female,0,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),106.1,5769.75,54.3803016,54,$106.10,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1
9658-WYUFB,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,94.4,1617.5,17.1345339,17,$94.40,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9659-QEQSY,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,115.65,5125.5,44.31906615,44,$115.65,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9659-ZTWSM,Male,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),107.35,7051.95,65.69119702,65,$107.35,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9661-ACXBS,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,105.2,4400.75,41.83222433,41,$105.20,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9661-JALZV,Female,0,No,No,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),24.7,1519,61.49797571,61,$24.70,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
9661-MHUMO,Male,1,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Credit card (automatic),49.25,49.25,1,1,$49.25,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3
9667-EQRXU,Female,1,No,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Electronic check,40.3,1172.95,29.10545906,29,$40.30,TRUE,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,0
9667-TKTVZ,Female,0,No,No,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,54.35,117.05,2.153633855,2,$54.35,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9668-PUGNU,Male,0,Yes,No,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Electronic check,24.5,1816.2,74.13061224,74,$24.50,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,1
9670-BPNXF,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),62.55,2796.45,44.70743405,44,$62.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9674-EHPPG,Male,0,Yes,No,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Credit card (automatic),40.4,1842.7,45.61138614,45,$40.40,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,1
9675-ICXCT,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,2,2 Year,Electronic check,80.8,5728.55,70.89789604,70,$80.80,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9677-AVKED,Female,0,No,Yes,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Electronic check,84.6,4449.75,52.59751773,52,$84.60,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2
9680-NIAUV,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),109.7,8129.3,74.10483136,74,$109.70,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9681-KYGYB,Male,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,88.2,4159.45,47.15929705,47,$88.20,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9681-OXGVC,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,100.5,514,5.114427861,5,$100.50,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9685-WKZGT,Male,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,74.95,1036.75,13.83255504,13,$74.95,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
9688-YGXVR,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),88.15,3973.2,45.07317073,45,$88.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9689-PTNPG,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,80.25,144.55,1.801246106,1,$80.25,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
9691-HKOVS,Female,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Electronic check,90.15,4916.95,54.54187465,54,$90.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
9692-TUSXH,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,96.05,1740.7,18.12285268,18,$96.05,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9693-XMUOB,Male,1,Yes,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Electronic check,50.25,2997.45,59.65074627,59,$50.25,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,1
9695-IDRZR,Female,0,No,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),116.15,3946.9,33.98105898,33,$116.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2
9696-RMYBA,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,80.1,398.55,4.975655431,4,$80.10,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9699-UBQFS,Female,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,94.5,4156.8,43.98730159,43,$94.50,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
9700-ISPUP,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,65.5,616.9,9.418320611,9,$65.50,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9700-ZCLOT,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,20,32.7,1.635,1,$20.00,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
9701-CDXHR,Female,0,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,69.15,3649.6,52.7780188,52,$69.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
9702-AIUJO,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,1,1 Year,Bank transfer (automatic),44.8,2230.85,49.79575893,49,$44.80,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9705-IOVQQ,Male,1,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Electronic check,99,5969.3,60.2959596,60,$99.00,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9705-ZJBCG,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,1,1 Year,Bank transfer (automatic),54.15,701.05,12.94644506,12,$54.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9708-HPXWZ,Male,1,No,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Credit card (automatic),45.4,214.75,4.730176211,4,$45.40,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
9708-KFDBY,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Credit card (automatic),20.55,20.55,1,1,$20.55,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
9710-NJERN,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Mailed check,20.15,826,40.99255583,40,$20.15,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
9710-ZUSHQ,Female,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),106.75,4056.75,38.00234192,38,$106.75,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9711-FJTBX,Male,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,1,1 Year,Mailed check,85.85,4793.8,55.83925451,55,$85.85,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9714-EDSUC,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,94.9,360.55,3.799262381,3,$94.90,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9715-SBVSU,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),61.4,815.55,13.28257329,13,$61.40,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9715-WZCLW,Male,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Electronic check,97.2,6910.3,71.0936214,71,$97.20,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9717-IOAAF,Male,0,No,Yes,2,Two or More Lines,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),25.85,788.55,30.50483559,30,$25.85,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2
9717-QEBGU,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,70.3,144,2.048364154,2,$70.30,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9720-JJJOR,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,1,1 Year,Bank transfer (automatic),60.3,2511.3,41.64676617,41,$60.30,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9722-UJOJR,Male,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,70.75,1974.8,27.91236749,27,$70.75,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3
9725-SCPZG,Male,0,No,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,90.85,90.85,1,1,$90.85,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,2
9728-FTTVZ,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,69.2,69.2,1,1,$69.20,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9730-DRTMJ,Male,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Credit card (automatic),72.8,2333.05,32.04739011,32,$72.80,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9732-EQMWY,Female,0,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,99.4,5025,50.55331992,50,$99.40,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
9732-KPKBW,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,53.95,53.95,1,1,$53.95,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
9732-OUYRN,Female,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Credit card (automatic),19,918.7,48.35263158,48,$19.00,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1
9734-UYXQI,Female,0,No,No,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,49.4,106.55,2.156882591,2,$49.40,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9734-YWGEX,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),98.3,923.5,9.394710071,9,$98.30,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9738-QLWTP,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,1,1 Year,Electronic check,81.9,3219.75,39.31318681,39,$81.90,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9739-JLPQJ,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),117.5,8670.1,73.78808511,73,$117.50,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9741-YLNTD,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),87.95,522.35,5.939169983,5,$87.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9742-XOKTS,Male,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Electronic check,89.55,6038.55,67.4321608,67,$89.55,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9743-DQKQW,Male,0,No,No,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Electronic check,25.1,79.8,3.179282869,3,$25.10,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
9746-MDMBK,Male,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Bank transfer (automatic),113.45,5317.8,46.87351256,46,$113.45,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9746-UGFAC,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Bank transfer (automatic),20.85,450.65,21.61390887,21,$20.85,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
9746-YKGXB,Male,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Bank transfer (automatic),44.25,2276.1,51.43728814,51,$44.25,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,3
9747-DDZOS,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),73.5,73.5,1,1,$73.50,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9750-BOOHV,Female,0,No,No,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Mailed check,30.15,927.65,30.76782753,30,$30.15,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0
9752-ZNQUT,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Electronic check,48.6,48.6,1,1,$48.60,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9753-OYLBX,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,20.5,20.5,1,1,$20.50,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
9754-CLVZW,Female,0,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,0,Month-to-Month,Credit card (automatic),38.85,1025.15,26.38738739,26,$38.85,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3
9755-JHNMN,Female,0,No,No,1,One Line,1,Phone & Internet,DSL,2,2 Year,Bank transfer (automatic),67.4,3306.85,49.06305638,49,$67.40,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9758-MFWGD,Female,1,Yes,Yes,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Bank transfer (automatic),29.9,1388.75,46.44648829,46,$29.90,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,3
9761-XUJWD,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Bank transfer (automatic),65.6,339.9,5.181402439,5,$65.60,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9762-YAQAA,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Credit card (automatic),81.4,3213.75,39.48095823,39,$81.40,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9763-GRSKD,Male,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Mailed check,49.95,587.45,11.76076076,11,$49.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9763-PDTKK,Female,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),94.4,387.2,4.101694915,4,$94.40,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9764-REAFF,Female,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Bank transfer (automatic),18.4,1057.85,57.49184783,57,$18.40,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1
9766-HGEDE,Female,0,Yes,No,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Mailed check,19.35,307,15.86563307,15,$19.35,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,1
9767-FFLEM,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),69.5,2625.25,37.77338129,37,$69.50,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9769-TSBZE,Female,0,No,Yes,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Electronic check,66,4891.5,74.11363636,74,$66.00,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,2
9770-KXGQU,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,1,1 Year,Mailed check,98.6,5311.85,53.87271805,53,$98.60,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9770-LXDBK,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,20.4,63.15,3.095588235,3,$20.40,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
9773-PEQBZ,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,79.85,797.25,9.984345648,9,$79.85,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9774-NRNAU,Male,1,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,0,Month-to-Month,Bank transfer (automatic),84.8,2309.55,27.23525943,27,$84.80,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9776-CLUJA,Female,1,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,77.5,3807.35,49.12709677,49,$77.50,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1
9776-OJUZI,Female,1,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),95.45,6223.3,65.19958093,65,$95.45,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9777-IQHWP,Male,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Bank transfer (automatic),93.4,5822.3,62.3372591,62,$93.40,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,3
9777-WJJPR,Male,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),88.65,2683.2,30.26734349,30,$88.65,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9778-OGKQZ,Male,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Credit card (automatic),92,6782.15,73.71902174,73,$92.00,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9779-DPNEJ,Female,0,Yes,Yes,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,80.15,1790.65,22.34123518,22,$80.15,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9780-FKVVF,Male,0,No,No,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Bank transfer (automatic),59.15,336.7,5.692307692,5,$59.15,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9782-LGXMC,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,0,Month-to-Month,Bank transfer (automatic),61.75,3024.15,48.97408907,48,$61.75,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9786-IJYDL,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Mailed check,113.2,3914.05,34.57641343,34,$113.20,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,0
9786-YWNHU,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,2,2 Year,Mailed check,63.55,4014.2,63.16601101,63,$63.55,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9787-XVQIU,Male,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,75.3,75.3,1,1,$75.30,TRUE,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0
9788-HNGUT,Male,0,Yes,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,2,2 Year,Credit card (automatic),116.95,8594.4,73.48781531,73,$116.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,1
9788-YTFGE,Male,0,No,No,1,One Line,0,Phone Only,No Internet Service,0,Month-to-Month,Mailed check,19.95,147.5,7.393483709,7,$19.95,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,0
9793-WECQC,Male,0,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Mailed check,95.3,2192.9,23.01049318,23,$95.30,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9795-NREXC,Female,0,Yes,No,2,Two or More Lines,1,Phone & Internet,DSL,2,2 Year,Credit card (automatic),85,5484.4,64.52235294,64,$85.00,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
9795-SHUHB,Female,0,Yes,Yes,1,One Line,1,Phone & Internet,DSL,2,2 Year,Credit card (automatic),58.2,3810.8,65.47766323,65,$58.20,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9795-VOWON,Male,0,No,No,0,No Phone Service,1,Internet Only,DSL,1,1 Year,Credit card (automatic),24.35,150.85,6.195071869,6,$24.35,TRUE,No,FALSE,FALSE,FALSE,TRUE,FALSE,0
9796-BPKIW,Male,1,No,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Credit card (automatic),69.95,562.7,8.04431737,8,$69.95,TRUE,No,FALSE,FALSE,TRUE,TRUE,TRUE,0
9796-MVYXX,Female,1,No,No,0,No Phone Service,1,Internet Only,DSL,2,2 Year,Mailed check,39.7,692.35,17.4395466,17,$39.70,TRUE,No,TRUE,FALSE,FALSE,TRUE,FALSE,0
9798-DRYDS,Female,0,Yes,Yes,2,Two or More Lines,1,Phone & Internet,DSL,1,1 Year,Mailed check,61.95,1070.7,17.28329298,17,$61.95,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9798-OPFEM,Female,0,No,No,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Electronic check,21.1,937.1,44.41232227,44,$21.10,TRUE,No,TRUE,FALSE,TRUE,FALSE,FALSE,0
9799-CAYJJ,Female,1,Yes,No,1,One Line,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,69.3,153.8,2.219336219,2,$69.30,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,1
9800-ONTFE,Female,0,Yes,Yes,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Bank transfer (automatic),75.8,1615.1,21.30738786,21,$75.80,TRUE,No,TRUE,FALSE,TRUE,TRUE,TRUE,3
9800-OUIGR,Male,0,Yes,Yes,1,One Line,0,Phone Only,No Internet Service,2,2 Year,Credit card (automatic),20,1374.2,68.71,68,$20.00,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,3
9801-GDWGV,Female,0,No,No,2,Two or More Lines,2,Phone & Internet,Fiber Optic,0,Month-to-Month,Electronic check,103.45,3994.45,38.61237313,38,$103.45,TRUE,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0
9801-NOSHQ,Male,0,No,Yes,1,One Line,0,Phone Only,No Internet Service,1,1 Year,Mailed check,19.8,465.45,23.50757576,23,$19.80,TRUE,No,FALSE,FALSE,TRUE,FALSE,FALSE,2
